Date,Open,High,Low,Close,Adj Close,Volume
2015-06-29,1269.359985,1273.949951,1246.599976,1246.750000,1246.750000,36789600
2015-06-30,1255.510010,1256.869995,1248.810059,1253.949951,1253.949951,40785400
2015-07-01,1262.119995,1264.630005,1250.650024,1256.400024,1256.400024,37272600
2015-07-02,1259.030029,1259.250000,1244.630005,1248.260010,1248.260010,29965400
2015-07-06,1239.229980,1253.199951,1236.589966,1246.959961,1246.959961,34863600
2015-07-07,1247.780029,1248.959961,1225.979980,1248.050049,1248.050049,44586600
2015-07-08,1239.079956,1241.349976,1226.520020,1228.959961,1228.959961,36087800
2015-07-09,1240.160034,1243.959961,1232.810059,1234.150024,1234.150024,34468100
2015-07-10,1245.000000,1252.869995,1244.219971,1252.020020,1252.020020,30650700
2015-07-13,1258.790039,1266.099976,1258.790039,1265.349976,1265.349976,30967300
2015-07-14,1265.300049,1274.109985,1264.869995,1273.329956,1273.329956,30021200
2015-07-15,1273.800049,1273.800049,1263.010010,1264.520020,1264.520020,32618100
2015-07-16,1271.099976,1275.900024,1269.660034,1272.829956,1272.829956,32270800
2015-07-17,1273.670044,1273.670044,1263.869995,1267.089966,1267.089966,33627500
2015-07-20,1268.819946,1268.890015,1258.300049,1260.219971,1260.219971,32458700
2015-07-21,1259.750000,1265.439941,1252.089966,1254.569946,1254.569946,33436900
2015-07-22,1249.369995,1259.760010,1248.630005,1258.349976,1258.349976,36940700
2015-07-23,1260.660034,1262.569946,1243.689941,1244.969971,1244.969971,37728100
2015-07-24,1242.390015,1243.579956,1225.430054,1225.989990,1225.989990,38700400
2015-07-27,1219.209961,1220.729980,1212.329956,1214.609985,1214.609985,38367500
2015-07-28,1219.469971,1226.410034,1205.189941,1224.599976,1224.599976,41177400
2015-07-29,1223.979980,1232.339966,1220.930054,1229.599976,1229.599976,40389000
2015-07-30,1226.040039,1233.000000,1220.979980,1232.069946,1232.069946,35794100
2015-07-31,1235.170044,1244.979980,1232.949951,1238.680054,1238.680054,36813400
2015-08-03,1238.319946,1238.969971,1224.869995,1231.790039,1231.790039,34767700
2015-08-04,1232.520020,1237.199951,1226.369995,1228.849976,1228.849976,35467100
2015-08-05,1233.719971,1243.160034,1229.510010,1231.750000,1231.750000,39686800
2015-08-06,1232.439941,1232.770020,1207.770020,1215.849976,1215.849976,42465700
2015-08-07,1209.479980,1211.930054,1200.410034,1206.900024,1206.900024,36023200
2015-08-10,1212.420044,1223.390015,1212.420044,1222.670044,1222.670044,35144600
2015-08-11,1214.140015,1218.670044,1205.869995,1211.140015,1211.140015,37088800
2015-08-12,1203.170044,1210.979980,1189.420044,1208.979980,1208.979980,42691300
2015-08-13,1208.569946,1213.410034,1203.640015,1204.739990,1204.739990,32213000
2015-08-14,1202.109985,1212.790039,1199.459961,1212.689941,1212.689941,27955900
2015-08-17,1209.239990,1225.089966,1206.400024,1225.089966,1225.089966,28676900
2015-08-18,1224.079956,1224.119995,1214.260010,1214.890015,1214.890015,29499900
2015-08-19,1208.550049,1211.680054,1196.660034,1202.979980,1202.979980,35129200
2015-08-20,1193.900024,1193.930054,1172.520020,1172.520020,1172.520020,39224700
2015-08-21,1158.000000,1172.760010,1152.369995,1156.790039,1156.790039,50182400
2015-08-24,1119.760010,1148.579956,1105.930054,1111.689941,1111.689941,66126900
2015-08-25,1133.130005,1133.150024,1104.050049,1104.099976,1104.099976,51835600
2015-08-26,1119.280029,1132.630005,1102.579956,1132.189941,1132.189941,53382500
2015-08-27,1140.920044,1157.900024,1133.770020,1153.609985,1153.609985,49763900
2015-08-28,1149.550049,1163.050049,1149.469971,1162.910034,1162.910034,39490800
2015-08-31,1161.010010,1164.890015,1156.369995,1159.449951,1159.449951,39151000
2015-09-01,1148.310059,1151.530029,1124.459961,1128.050049,1128.050049,43718500
2015-09-02,1128.050049,1146.030029,1128.050049,1146.030029,1146.030029,37426200
2015-09-03,1148.619995,1157.630005,1143.790039,1145.150024,1145.150024,35207000
2015-09-04,1132.949951,1142.550049,1130.750000,1136.170044,1136.170044,31670900
2015-09-08,1139.069946,1162.449951,1139.069946,1161.760010,1161.760010,35486500
2015-09-09,1162.719971,1170.199951,1147.329956,1148.229980,1148.229980,36521200
2015-09-10,1147.989990,1158.260010,1146.469971,1153.030029,1153.030029,36263200
2015-09-11,1152.510010,1157.910034,1143.729980,1157.790039,1157.790039,32185900
2015-09-14,1158.030029,1159.170044,1151.310059,1153.500000,1153.500000,30002000
2015-09-15,1153.930054,1167.280029,1153.930054,1166.000000,1166.000000,32398600
2015-09-16,1166.170044,1175.890015,1165.410034,1175.199951,1175.199951,36306800
2015-09-17,1175.089966,1193.989990,1173.699951,1180.689941,1180.689941,41837900
2015-09-18,1175.339966,1175.339966,1160.660034,1163.349976,1163.349976,60002400
2015-09-21,1165.040039,1177.959961,1158.099976,1161.089966,1161.089966,32593500
2015-09-22,1158.420044,1158.420044,1137.699951,1143.030029,1143.030029,38082600
2015-09-23,1143.410034,1149.219971,1137.410034,1140.050049,1140.050049,31905300
2015-09-24,1137.880005,1138.959961,1124.750000,1137.540039,1137.540039,40915300
2015-09-25,1140.239990,1146.719971,1119.300049,1122.790039,1122.790039,37218700
2015-09-28,1121.869995,1121.869995,1087.469971,1090.569946,1090.569946,43266600
2015-09-29,1090.949951,1098.020020,1078.630005,1083.910034,1083.910034,41323900
2015-09-30,1087.079956,1101.930054,1087.079956,1100.689941,1100.689941,45250700
2015-10-01,1100.890015,1103.699951,1083.900024,1097.550049,1097.550049,39836000
2015-10-02,1095.579956,1114.119995,1080.609985,1114.119995,1114.119995,43785700
2015-10-05,1115.819946,1142.180054,1115.819946,1141.640015,1141.640015,43344900
2015-10-06,1141.430054,1143.630005,1127.119995,1133.689941,1133.689941,42024000
2015-10-07,1134.489990,1152.609985,1134.489990,1152.599976,1152.599976,46664700
2015-10-08,1152.430054,1164.579956,1149.300049,1163.239990,1163.239990,39391400
2015-10-09,1163.640015,1168.760010,1162.910034,1165.359985,1165.359985,37069000
2015-10-12,1165.449951,1166.510010,1159.540039,1164.400024,1164.400024,28932500
2015-10-13,1163.250000,1169.709961,1147.839966,1147.839966,1147.839966,34019200
2015-10-14,1147.880005,1153.469971,1136.060059,1136.969971,1136.969971,36445900
2015-10-15,1137.979980,1162.819946,1135.670044,1162.770020,1162.770020,37062900
2015-10-16,1163.589966,1165.229980,1152.569946,1162.310059,1162.310059,35954300
2015-10-19,1161.800049,1168.920044,1155.569946,1164.300049,1164.300049,32873200
2015-10-20,1164.369995,1169.609985,1159.079956,1163.270020,1163.270020,33315000
2015-10-21,1164.020020,1167.010010,1144.900024,1144.949951,1144.949951,36277900
2015-10-22,1147.089966,1160.079956,1145.800049,1154.520020,1154.520020,44308500
2015-10-23,1157.040039,1166.420044,1155.650024,1166.060059,1166.060059,41084600
2015-10-26,1165.770020,1165.770020,1157.520020,1159.500000,1159.500000,33858000
2015-10-27,1158.530029,1158.530029,1139.920044,1145.290039,1145.290039,42168800
2015-10-28,1145.479980,1178.780029,1145.479980,1178.719971,1178.719971,46981100
2015-10-29,1178.359985,1178.359985,1164.239990,1165.630005,1165.630005,40089400
2015-10-30,1165.479980,1167.650024,1159.660034,1161.859985,1161.859985,42562000
2015-11-02,1161.949951,1187.619995,1161.949951,1186.089966,1186.089966,37600200
2015-11-03,1185.780029,1196.560059,1182.369995,1191.579956,1191.579956,42720600
2015-11-04,1192.280029,1196.140015,1185.390015,1190.380005,1190.380005,40788700
2015-11-05,1190.310059,1191.930054,1179.739990,1190.689941,1190.689941,40518900
2015-11-06,1190.030029,1199.959961,1181.780029,1199.750000,1199.750000,43690200
2015-11-09,1199.579956,1199.579956,1180.560059,1184.430054,1184.430054,38823500
2015-11-10,1183.689941,1187.719971,1177.430054,1187.699951,1187.699951,38214400
2015-11-11,1188.270020,1189.849976,1178.060059,1178.069946,1178.069946,36924100
2015-11-12,1177.349976,1177.349976,1154.380005,1154.810059,1154.810059,40163700
2015-11-13,1154.089966,1158.430054,1144.339966,1146.550049,1146.550049,42787500
2015-11-16,1146.369995,1156.219971,1140.760010,1156.079956,1156.079956,37412400
2015-11-17,1156.160034,1166.339966,1152.489990,1153.209961,1153.209961,44273500
2015-11-18,1153.390015,1172.020020,1153.390015,1171.750000,1171.750000,39263900
2015-11-19,1171.699951,1172.290039,1164.189941,1166.729980,1166.729980,36281100
2015-11-20,1168.349976,1178.739990,1168.349976,1175.150024,1175.150024,39296000
2015-11-23,1174.890015,1184.410034,1173.750000,1180.359985,1180.359985,35879800
2015-11-24,1179.229980,1189.660034,1172.880005,1188.810059,1188.810059,38849300
2015-11-25,1188.900024,1198.530029,1188.510010,1198.020020,1198.020020,28529400
2015-11-27,1197.910034,1203.689941,1195.839966,1202.380005,1202.380005,14668400
2015-11-30,1202.770020,1204.869995,1197.199951,1198.109985,1198.109985,42450300
2015-12-01,1198.930054,1204.400024,1195.689941,1204.160034,1204.160034,37121200
2015-12-02,1203.890015,1205.079956,1190.849976,1191.689941,1191.689941,39506400
2015-12-03,1192.699951,1196.680054,1168.150024,1170.569946,1170.569946,43064900
2015-12-04,1170.640015,1183.819946,1170.489990,1183.400024,1183.400024,42149100
2015-12-07,1183.069946,1183.069946,1161.579956,1164.300049,1164.300049,40438200
2015-12-08,1162.250000,1163.729980,1151.270020,1159.400024,1159.400024,41735700
2015-12-09,1158.979980,1165.560059,1142.750000,1145.869995,1145.869995,43852500
2015-12-10,1145.660034,1154.839966,1144.030029,1149.020020,1149.020020,37151500
2015-12-11,1146.229980,1146.229980,1121.270020,1123.609985,1123.609985,43010600
2015-12-14,1123.630005,1126.489990,1108.760010,1115.859985,1115.859985,46124400
2015-12-15,1117.020020,1133.319946,1117.020020,1131.550049,1131.550049,43535400
2015-12-16,1133.819946,1150.270020,1133.819946,1148.969971,1148.969971,45954500
2015-12-17,1149.209961,1151.400024,1135.349976,1135.359985,1135.359985,43273900
2015-12-18,1134.949951,1134.949951,1120.469971,1121.020020,1121.020020,66830700
2015-12-21,1122.160034,1130.400024,1120.609985,1127.739990,1127.739990,37602800
2015-12-22,1128.479980,1138.650024,1123.670044,1137.689941,1137.689941,35208600
2015-12-23,1139.040039,1152.910034,1139.040039,1152.819946,1152.819946,34840900
2015-12-24,1152.750000,1159.709961,1151.599976,1154.760010,1154.760010,14118600
2015-12-28,1153.989990,1153.989990,1140.020020,1148.209961,1148.209961,24925100
2015-12-29,1148.959961,1160.939941,1148.739990,1160.520020,1160.520020,25420000
2015-12-30,1159.969971,1160.380005,1149.160034,1149.640015,1149.640015,23674300
2015-12-31,1149.329956,1149.329956,1135.569946,1135.890015,1135.890015,26553300
2016-01-04,1134.079956,1134.079956,1100.530029,1108.619995,1108.619995,43048800
2016-01-05,1109.099976,1112.670044,1104.750000,1110.439941,1110.439941,37066200
2016-01-06,1109.459961,1109.459961,1088.770020,1094.369995,1094.369995,43366600
2016-01-07,1090.949951,1090.949951,1063.839966,1064.569946,1064.569946,50765900
2016-01-08,1065.849976,1072.089966,1045.109985,1046.199951,1046.199951,46649400
2016-01-11,1046.640015,1052.589966,1031.670044,1041.900024,1041.900024,46072900
2016-01-12,1044.979980,1056.920044,1028.140015,1044.699951,1044.699951,48872600
2016-01-13,1045.739990,1050.660034,1005.690002,1010.190002,1010.190002,50870300
2016-01-14,1010.640015,1033.579956,999.619995,1025.670044,1025.670044,52411100
2016-01-15,1023.919983,1023.919983,983.979980,1007.719971,1007.719971,54684600
2016-01-19,1010.299988,1017.830017,985.219971,994.869995,994.869995,49283500
2016-01-20,991.789978,1008.679993,958.479980,999.309998,999.309998,64160700
2016-01-21,999.530029,1014.500000,992.119995,997.340027,997.340027,50788100
2016-01-22,999.809998,1021.840027,999.809998,1020.659973,1020.659973,49017600
2016-01-25,1019.429993,1019.429993,996.039978,997.369995,997.369995,44013800
2016-01-26,998.190002,1019.510010,998.190002,1017.969971,1017.969971,43579400
2016-01-27,1016.900024,1021.849976,998.809998,1002.750000,1002.750000,47540400
2016-01-28,1004.150024,1014.479980,1000.380005,1003.270020,1003.270020,46930100
2016-01-29,1003.520020,1035.380005,1003.520020,1035.380005,1035.380005,54975700
2016-02-01,1033.530029,1037.270020,1020.590027,1032.390015,1032.390015,43225300
2016-02-02,1030.560059,1030.560059,1005.400024,1008.840027,1008.840027,44631900
2016-02-03,1009.500000,1016.919983,989.250000,1010.299988,1010.299988,51729500
2016-02-04,1009.929993,1025.109985,1008.590027,1014.789978,1014.789978,51933200
2016-02-05,1014.309998,1014.309998,985.619995,985.619995,985.619995,49299400
2016-02-08,982.150024,982.150024,955.710022,969.340027,969.340027,56364600
2016-02-09,967.849976,975.140015,957.090027,963.900024,963.900024,51321400
2016-02-10,965.520020,983.450012,963.320007,963.479980,963.479980,44711700
2016-02-11,958.890015,958.890015,943.099976,953.719971,953.719971,55008000
2016-02-12,955.340027,972.869995,955.340027,971.989990,971.989990,46969200
2016-02-16,972.450012,996.390015,972.450012,995.799988,995.799988,45706700
2016-02-17,997.830017,1016.280029,997.830017,1011.130005,1011.130005,50115400
2016-02-18,1011.979980,1013.599976,1002.409973,1004.710022,1004.710022,44364900
2016-02-19,1003.719971,1010.719971,998.270020,1010.010010,1010.010010,41428500
2016-02-22,1010.390015,1025.280029,1010.390015,1021.739990,1021.739990,40547100
2016-02-23,1021.250000,1021.250000,1012.150024,1012.150024,1012.150024,38906500
2016-02-24,1010.099976,1023.059998,996.700012,1022.080017,1022.080017,43172500
2016-02-25,1022.960022,1031.579956,1020.460022,1031.579956,1031.579956,41182100
2016-02-26,1031.589966,1039.709961,1031.589966,1037.180054,1037.180054,43485100
2016-02-29,1037.209961,1044.910034,1033.670044,1033.900024,1033.900024,45881800
2016-03-01,1035.520020,1054.489990,1035.520020,1054.489990,1054.489990,48197500
2016-03-02,1054.239990,1065.680054,1052.150024,1065.670044,1065.670044,46666100
2016-03-03,1065.640015,1076.089966,1064.599976,1076.050049,1076.050049,50817000
2016-03-04,1076.339966,1088.239990,1073.819946,1081.930054,1081.930054,60499300
2016-03-07,1081.280029,1094.500000,1077.939941,1094.150024,1094.150024,49681800
2016-03-08,1092.709961,1092.709961,1067.239990,1067.880005,1067.880005,46416500
2016-03-09,1068.449951,1074.199951,1067.130005,1072.770020,1072.770020,40381200
2016-03-10,1073.410034,1078.979980,1054.560059,1063.989990,1063.989990,43767900
2016-03-11,1066.109985,1087.869995,1066.109985,1087.560059,1087.560059,40786200
2016-03-14,1086.969971,1087.459961,1079.900024,1084.250000,1084.250000,34878500
2016-03-15,1082.680054,1082.680054,1065.510010,1066.670044,1066.670044,35602800
2016-03-16,1066.079956,1076.510010,1063.660034,1074.510010,1074.510010,40570200
2016-03-17,1074.400024,1094.689941,1069.890015,1091.250000,1091.250000,45304800
2016-03-18,1092.010010,1102.979980,1092.010010,1101.670044,1101.670044,65031400
2016-03-21,1101.459961,1103.630005,1096.160034,1098.579956,1098.579956,33766000
2016-03-22,1096.680054,1100.760010,1090.000000,1097.339966,1097.339966,34184600
2016-03-23,1097.050049,1097.050049,1075.699951,1075.699951,1075.699951,36395100
2016-03-24,1074.699951,1079.540039,1065.619995,1079.540039,1079.540039,34077200
2016-03-28,1079.939941,1084.469971,1073.459961,1080.229980,1080.229980,28090900
2016-03-29,1079.819946,1109.209961,1075.430054,1109.079956,1109.079956,38223300
2016-03-30,1110.189941,1117.349976,1107.729980,1110.439941,1110.439941,35903100
2016-03-31,1110.430054,1117.790039,1109.530029,1114.030029,1114.030029,37152800
2016-04-01,1112.900024,1118.390015,1102.119995,1117.680054,1117.680054,37499900
2016-04-04,1117.689941,1119.410034,1108.170044,1108.540039,1108.540039,34857100
2016-04-05,1106.219971,1106.219971,1095.250000,1095.849976,1095.849976,41549200
2016-04-06,1095.989990,1109.020020,1094.239990,1108.810059,1108.810059,37508000
2016-04-07,1107.890015,1107.890015,1088.560059,1092.790039,1092.790039,38012500
2016-04-08,1093.859985,1106.050049,1093.770020,1097.310059,1097.310059,33595300
2016-04-11,1097.959961,1110.430054,1094.310059,1094.339966,1094.339966,35678400
2016-04-12,1094.459961,1107.359985,1091.650024,1105.709961,1105.709961,42397400
2016-04-13,1106.479980,1129.930054,1106.479980,1129.930054,1129.930054,41918300
2016-04-14,1130.079956,1132.089966,1125.130005,1128.589966,1128.589966,37658700
2016-04-15,1128.079956,1132.140015,1125.060059,1130.920044,1130.920044,37014500
2016-04-18,1129.719971,1139.479980,1125.160034,1139.280029,1139.280029,33168800
2016-04-19,1139.829956,1146.500000,1135.849976,1140.229980,1140.229980,38968300
2016-04-20,1140.140015,1147.719971,1137.319946,1142.290039,1142.290039,41848800
2016-04-21,1142.369995,1144.540039,1133.439941,1135.770020,1135.770020,41752900
2016-04-22,1135.660034,1147.410034,1135.510010,1146.689941,1146.689941,37905800
2016-04-25,1146.260010,1146.260010,1134.849976,1138.099976,1138.099976,33197400
2016-04-26,1138.699951,1150.819946,1138.699951,1150.729980,1150.729980,35571900
2016-04-27,1150.920044,1156.069946,1145.849976,1154.150024,1154.150024,41001100
2016-04-28,1153.109985,1155.550049,1138.699951,1140.400024,1140.400024,43098400
2016-04-29,1140.109985,1140.109985,1124.260010,1130.849976,1130.849976,47047200
2016-05-02,1131.209961,1140.920044,1129.239990,1140.920044,1140.920044,38411100
2016-05-03,1138.869995,1138.869995,1116.530029,1121.760010,1121.760010,41733900
2016-05-04,1121.160034,1123.689941,1110.390015,1113.130005,1113.130005,40585600
2016-05-05,1114.349976,1118.380005,1107.640015,1107.949951,1107.949951,40085300
2016-05-06,1107.800049,1114.770020,1101.569946,1114.719971,1114.719971,37963500
2016-05-09,1114.719971,1123.650024,1113.079956,1118.250000,1118.250000,37886200
2016-05-10,1118.739990,1129.040039,1117.939941,1128.829956,1128.829956,36002000
2016-05-11,1128.469971,1128.469971,1114.609985,1114.739990,1114.739990,38219800
2016-05-12,1114.869995,1119.890015,1101.260010,1108.599976,1108.599976,37823900
2016-05-13,1108.369995,1112.959961,1099.439941,1102.439941,1102.439941,35798800
2016-05-16,1103.229980,1119.680054,1103.229980,1116.209961,1116.209961,35013600
2016-05-17,1115.410034,1118.339966,1094.060059,1097.680054,1097.680054,41089600
2016-05-18,1097.189941,1110.729980,1093.949951,1102.949951,1102.949951,41013200
2016-05-19,1101.689941,1103.719971,1085.939941,1094.780029,1094.780029,38467700
2016-05-20,1095.160034,1112.319946,1095.160034,1112.280029,1112.280029,35076500
2016-05-23,1112.469971,1117.319946,1110.869995,1111.369995,1111.369995,30554800
2016-05-24,1112.510010,1136.290039,1112.510010,1135.310059,1135.310059,36273400
2016-05-25,1136.369995,1142.849976,1136.369995,1141.020020,1141.020020,38591600
2016-05-26,1141.099976,1143.189941,1137.589966,1139.750000,1139.750000,32309900
2016-05-27,1139.979980,1150.449951,1139.979980,1150.449951,1150.449951,30791500
2016-05-31,1150.599976,1158.969971,1150.339966,1154.790039,1154.790039,45144100
2016-06-01,1154.510010,1163.430054,1148.599976,1163.040039,1163.040039,35251700
2016-06-02,1162.739990,1170.770020,1159.359985,1170.579956,1170.579956,36327200
2016-06-03,1170.390015,1170.390015,1155.839966,1164.140015,1164.140015,36277800
2016-06-06,1164.260010,1179.339966,1163.680054,1176.869995,1176.869995,34420200
2016-06-07,1177.189941,1183.750000,1175.050049,1179.969971,1179.969971,35347300
2016-06-08,1180.199951,1190.170044,1180.199951,1188.949951,1188.949951,35620600
2016-06-09,1188.229980,1188.229980,1177.859985,1181.199951,1181.199951,32903200
2016-06-10,1178.380005,1178.380005,1161.270020,1163.930054,1163.930054,35150100
2016-06-13,1162.530029,1164.900024,1149.479980,1150.699951,1150.699951,33920300
2016-06-14,1149.589966,1153.219971,1141.229980,1147.819946,1147.819946,37597700
2016-06-15,1148.089966,1157.959961,1148.089966,1149.300049,1149.300049,35447200
2016-06-16,1147.859985,1148.859985,1133.099976,1148.189941,1148.189941,36282800
2016-06-17,1148.959961,1151.689941,1141.489990,1144.699951,1144.699951,49026300
2016-06-20,1146.390015,1167.119995,1146.390015,1157.699951,1157.699951,34674400
2016-06-21,1158.119995,1158.849976,1147.770020,1153.869995,1153.869995,32328800
2016-06-22,1154.150024,1161.280029,1148.699951,1148.969971,1148.969971,31681600
2016-06-23,1151.510010,1172.219971,1151.510010,1172.219971,1172.219971,32979400
2016-06-24,1162.920044,1162.920044,1123.489990,1127.540039,1127.540039,75974500
2016-06-27,1123.810059,1123.810059,1085.880005,1089.650024,1089.650024,54312200
2016-06-28,1092.170044,1110.500000,1092.170044,1107.300049,1107.300049,43858100
2016-06-29,1110.790039,1132.619995,1110.790039,1131.619995,1131.619995,42417400
2016-06-30,1132.150024,1152.030029,1128.910034,1151.920044,1151.920044,46228200
2016-07-01,1151.750000,1161.050049,1151.250000,1156.770020,1156.770020,34588900
2016-07-05,1155.459961,1155.459961,1133.630005,1139.449951,1139.449951,36583800
2016-07-06,1138.920044,1147.910034,1131.709961,1147.329956,1147.329956,39093800
2016-07-07,1147.630005,1156.890015,1143.420044,1149.760010,1149.760010,36045500
2016-07-08,1152.239990,1178.119995,1152.239990,1177.359985,1177.359985,36075000
2016-07-11,1179.189941,1192.040039,1179.189941,1190.030029,1190.030029,32533400
2016-07-12,1191.979980,1211.770020,1191.979980,1205.890015,1205.890015,40978200
2016-07-13,1206.859985,1210.380005,1197.869995,1201.160034,1201.160034,35023200
2016-07-14,1203.359985,1209.910034,1201.900024,1202.170044,1202.170044,34656100
2016-07-15,1203.520020,1208.239990,1201.670044,1205.310059,1205.310059,31226000
2016-07-18,1205.290039,1210.640015,1202.489990,1207.910034,1207.910034,30093100
2016-07-19,1207.239990,1207.239990,1198.780029,1200.449951,1200.449951,29683400
2016-07-20,1201.430054,1212.079956,1198.400024,1209.739990,1209.739990,32118600
2016-07-21,1209.569946,1213.520020,1201.410034,1203.859985,1203.859985,34389000
2016-07-22,1204.109985,1214.160034,1202.229980,1212.890015,1212.890015,30232800
2016-07-25,1212.839966,1212.839966,1207.199951,1209.819946,1209.819946,30572400
2016-07-26,1209.510010,1217.130005,1208.760010,1216.859985,1216.859985,34423500
2016-07-27,1217.459961,1222.260010,1212.829956,1218.930054,1218.930054,39955000
2016-07-28,1218.729980,1219.489990,1214.260010,1217.329956,1217.329956,36642400
2016-07-29,1217.089966,1224.770020,1210.250000,1219.939941,1219.939941,40388400
2016-08-01,1220.300049,1224.459961,1214.640015,1219.119995,1219.119995,35059900
2016-08-02,1219.000000,1219.050049,1199.599976,1202.349976,1202.349976,38487500
2016-08-03,1201.869995,1212.739990,1198.729980,1212.729980,1212.729980,37865300
2016-08-04,1212.780029,1219.089966,1211.979980,1213.760010,1213.760010,37092000
2016-08-05,1215.699951,1232.869995,1215.699951,1231.300049,1231.300049,36630700
2016-08-08,1231.319946,1235.780029,1228.890015,1230.420044,1230.420044,33275500
2016-08-09,1230.530029,1233.290039,1229.439941,1231.739990,1231.739990,33343000
2016-08-10,1231.699951,1232.839966,1220.750000,1223.270020,1223.270020,32549500
2016-08-11,1224.000000,1231.000000,1223.750000,1229.119995,1229.119995,34231600
2016-08-12,1228.849976,1231.650024,1225.040039,1229.819946,1229.819946,30006600
2016-08-15,1230.530029,1243.829956,1230.530029,1241.859985,1241.859985,30785300
2016-08-16,1241.680054,1241.680054,1230.739990,1231.130005,1231.130005,31964000
2016-08-17,1230.979980,1230.979980,1221.719971,1227.680054,1227.680054,33889100
2016-08-18,1227.420044,1236.849976,1227.420044,1236.849976,1236.849976,33005700
2016-08-19,1236.489990,1237.390015,1231.760010,1236.770020,1236.770020,30848000
2016-08-22,1236.599976,1239.739990,1232.000000,1239.739990,1239.739990,27775500
2016-08-23,1240.599976,1251.329956,1240.599976,1248.579956,1248.579956,30414900
2016-08-24,1248.479980,1248.910034,1235.469971,1237.250000,1237.250000,31482800
2016-08-25,1236.400024,1243.300049,1234.410034,1240.000000,1240.000000,29693100
2016-08-26,1240.140015,1250.180054,1231.270020,1238.030029,1238.030029,33423400
2016-08-29,1238.319946,1248.219971,1238.319946,1244.939941,1244.939941,26547800
2016-08-30,1245.079956,1248.430054,1241.540039,1246.030029,1246.030029,30068000
2016-08-31,1245.640015,1245.640015,1233.119995,1239.910034,1239.910034,37663900
2016-09-01,1240.069946,1242.089966,1228.780029,1239.800049,1239.800049,33921200
2016-09-02,1241.430054,1251.829956,1241.430054,1251.829956,1251.829956,30911200
2016-09-06,1252.449951,1254.410034,1246.459961,1253.369995,1253.369995,34476500
2016-09-07,1253.219971,1261.119995,1252.410034,1261.010010,1261.010010,33194200
2016-09-08,1260.479980,1260.479980,1254.939941,1258.359985,1258.359985,37278400
2016-09-09,1256.300049,1256.300049,1219.199951,1219.209961,1219.209961,42339600
2016-09-12,1218.630005,1235.869995,1211.660034,1235.869995,1235.869995,40104800
2016-09-13,1234.550049,1234.550049,1206.069946,1212.319946,1212.319946,41416700
2016-09-14,1212.680054,1219.930054,1209.709961,1211.589966,1211.589966,36641000
2016-09-15,1211.969971,1227.359985,1211.099976,1227.020020,1227.020020,33737200
2016-09-16,1226.959961,1227.089966,1218.280029,1224.780029,1224.780029,50143600
2016-09-19,1225.640015,1239.979980,1225.640015,1232.530029,1232.530029,31630000
2016-09-20,1233.239990,1238.250000,1228.130005,1228.329956,1228.329956,31407300
2016-09-21,1229.619995,1245.239990,1228.130005,1245.040039,1245.040039,37120900
2016-09-22,1246.430054,1263.459961,1246.430054,1263.439941,1263.439941,35528300
2016-09-23,1262.939941,1262.939941,1254.560059,1254.619995,1254.619995,33171900
2016-09-26,1253.949951,1253.949951,1240.770020,1240.939941,1240.939941,32161700
2016-09-27,1240.910034,1247.119995,1238.310059,1246.380005,1246.380005,34377700
2016-09-28,1246.699951,1255.939941,1240.589966,1255.670044,1255.670044,38914600
2016-09-29,1255.589966,1255.589966,1236.859985,1237.750000,1237.750000,42492200
2016-09-30,1239.930054,1255.709961,1238.060059,1251.650024,1251.650024,41733400
2016-10-03,1251.280029,1251.280029,1240.969971,1245.780029,1245.780029,31375500
2016-10-04,1246.020020,1249.930054,1235.750000,1239.780029,1239.780029,37508900
2016-10-05,1240.520020,1254.089966,1240.520020,1248.369995,1248.369995,39065500
2016-10-06,1247.770020,1247.770020,1237.410034,1246.239990,1246.239990,34615500
2016-10-07,1246.369995,1247.579956,1231.349976,1236.560059,1236.560059,36198900
2016-10-10,1239.209961,1253.810059,1239.209961,1250.760010,1250.760010,29165500
2016-10-11,1249.959961,1249.959961,1222.569946,1227.619995,1227.619995,34382700
2016-10-12,1227.670044,1232.609985,1224.290039,1227.229980,1227.229980,29771000
2016-10-13,1225.140015,1225.140015,1209.319946,1215.750000,1215.750000,35804500
2016-10-14,1217.630005,1226.010010,1212.260010,1212.410034,1212.410034,32281500
2016-10-17,1212.420044,1215.420044,1209.829956,1210.140015,1210.140015,28303900
2016-10-18,1211.300049,1222.199951,1211.300049,1217.300049,1217.300049,31700000
2016-10-19,1217.339966,1226.349976,1214.050049,1222.640015,1222.640015,33626700
2016-10-20,1221.989990,1222.609985,1213.160034,1219.790039,1219.790039,33371700
2016-10-21,1217.890015,1220.030029,1208.989990,1218.099976,1218.099976,34488500
2016-10-24,1219.729980,1231.930054,1219.729980,1226.449951,1226.449951,33573200
2016-10-25,1225.900024,1226.160034,1214.810059,1216.099976,1216.099976,37513400
2016-10-26,1214.489990,1216.079956,1203.119995,1204.750000,1204.750000,37752000
2016-10-27,1205.739990,1208.180054,1188.750000,1189.949951,1189.949951,42048300
2016-10-28,1190.060059,1196.239990,1185.479980,1187.609985,1187.609985,40195100
2016-10-31,1187.869995,1192.979980,1185.170044,1191.390015,1191.390015,39224000
2016-11-01,1191.770020,1194.479980,1170.869995,1177.939941,1177.939941,45321600
2016-11-02,1177.770020,1177.770020,1161.849976,1162.520020,1162.520020,42485800
